sample_id,project,library_id,robot_id,library_type,archive_sample_id,core_id,depth_cm,age_raw,age_value,age_min,age_max,age_error,age_unit,site,geographic_location,latitude,longitude,shotgun_qc,capture1_qc,capture2_qc,shotgun_asian_input_reads,shotgun_asian_extract_reads,shotgun_asian_besthit_reads,shotgun_asian_mapped_reads,shotgun_asian_dedup_reads,shotgun_irgsp_input_reads,shotgun_irgsp_extract_reads,shotgun_irgsp_besthit_reads,shotgun_irgsp_mapped_reads,shotgun_irgsp_dedup_reads,capture1_asian_input_reads,capture1_asian_extract_reads,capture1_asian_besthit_reads,capture1_asian_mapped_reads,capture1_asian_dedup_reads,capture1_irgsp_input_reads,capture1_irgsp_extract_reads,capture1_irgsp_besthit_reads,capture1_irgsp_mapped_reads,capture1_irgsp_dedup_reads,capture2_asian_input_reads,capture2_asian_extract_reads,capture2_asian_besthit_reads,capture2_asian_mapped_reads,capture2_asian_dedup_reads,capture2_irgsp_input_reads,capture2_irgsp_extract_reads,capture2_irgsp_besthit_reads,capture2_irgsp_mapped_reads,capture2_irgsp_dedup_reads,count_note,shotgun_oldnew_route_status,capture1_duplicate_status,capture1_duplicate_candidate_a_counts,capture1_duplicate_candidate_b_counts,capture2_duplicate_status,capture2_duplicate_candidate_a_counts,capture2_duplicate_candidate_b_counts,count_sources,coordinate_status,coordinate_source,coordinate_note
LV7008879499,qc519_unmapped,LV7008879499,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,16192,1543,198,194,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879500,qc519_unmapped,LV7008879500,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,19277,1667,305,304,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879512,qc519_unmapped,LV7008879512,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,21137,2481,391,389,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879524,qc519_unmapped,LV7008879524,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,96739,17966,1219,1209,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879536,qc519_unmapped,LV7008879536,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,6052,993,75,70,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879548,qc519_unmapped,LV7008879548,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,151888,31528,2595,2572,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879560,qc519_unmapped,LV7008879560,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,22715,1928,805,802,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879567,qc519_unmapped,LV7008879567,,,,,,,,,,,,,,,,N.A.; QC519 collapsed available; extract count available,,,,23,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879769,qc519_unmapped,LV7008879769,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,23668,1809,726,723,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879770,qc519_unmapped,LV7008879770,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,18707,1938,505,504,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879771,qc519_unmapped,LV7008879771,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,2867,535,82,57,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879772,qc519_unmapped,LV7008879772,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,3122,621,94,69,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879773,qc519_unmapped,LV7008879773,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,18393,1541,375,359,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879774,qc519_unmapped,LV7008879774,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,9597,756,234,230,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879775,qc519_unmapped,LV7008879775,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,26315,2292,691,686,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879776,qc519_unmapped,LV7008879776,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,16281,1535,371,367,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879779,qc519_unmapped,LV7008879779,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,8,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879780,qc519_unmapped,LV7008879780,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,107566,26456,6694,6588,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879781,qc519_unmapped,LV7008879781,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,43564,3377,1498,1490,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879782,qc519_unmapped,LV7008879782,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,38018,2918,1361,1356,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879783,qc519_unmapped,LV7008879783,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,2899,525,77,56,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879784,qc519_unmapped,LV7008879784,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,47016,4193,671,659,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879785,qc519_unmapped,LV7008879785,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,14029,1262,385,369,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879786,qc519_unmapped,LV7008879786,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,33602,2454,605,600,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879787,qc519_unmapped,LV7008879787,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,14416,1250,414,405,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879788,qc519_unmapped,LV7008879788,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,35326,3168,886,876,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879792,qc519_unmapped,LV7008879792,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,114867,27709,6839,6763,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879793,qc519_unmapped,LV7008879793,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,30964,2339,768,768,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879794,qc519_unmapped,LV7008879794,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,22756,1933,703,699,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879795,qc519_unmapped,LV7008879795,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,35144,2960,1373,1364,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879796,qc519_unmapped,LV7008879796,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,1769,403,46,27,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879797,qc519_unmapped,LV7008879797,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,62036,8104,334,319,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879798,qc519_unmapped,LV7008879798,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,39008,3394,726,708,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879799,qc519_unmapped,LV7008879799,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,26389,2245,700,694,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879800,qc519_unmapped,LV7008879800,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,29189,2224,737,732,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879804,qc519_unmapped,LV7008879804,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,54786,7793,2026,1999,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879805,qc519_unmapped,LV7008879805,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,29130,2468,1170,1159,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879806,qc519_unmapped,LV7008879806,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879807,qc519_unmapped,LV7008879807,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,30262,2523,1177,1174,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879808,qc519_unmapped,LV7008879808,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,42545,3075,700,695,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879809,qc519_unmapped,LV7008879809,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,31103,3495,521,511,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879810,qc519_unmapped,LV7008879810,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,35329,2865,789,779,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879811,qc519_unmapped,LV7008879811,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,2106,498,48,27,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879812,qc519_unmapped,LV7008879812,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,22562,1890,643,623,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879816,qc519_unmapped,LV7008879816,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,34799,6587,1990,1949,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879817,qc519_unmapped,LV7008879817,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,25936,1980,870,865,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879818,qc519_unmapped,LV7008879818,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,30374,2368,902,901,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879819,qc519_unmapped,LV7008879819,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,1879,389,46,28,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879820,qc519_unmapped,LV7008879820,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,40341,4029,653,638,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879821,qc519_unmapped,LV7008879821,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,18298,1558,477,466,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879822,qc519_unmapped,LV7008879822,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,26835,2104,486,486,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879823,qc519_unmapped,LV7008879823,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,1671,378,37,24,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879824,qc519_unmapped,LV7008879824,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,10381,1003,318,309,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879828,qc519_unmapped,LV7008879828,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,59531,13479,3771,3605,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
LV7008879829,qc519_unmapped,LV7008879829,,,,,,,,,,,,,,,,QC519 collapsed available; extract count available,,,,15999,1195,540,537,,,,,,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,missing_site_metadata,,Site is unknown; latitude and longitude cannot be assigned safely
